"FIPS_county_code","state_code","fipscode","distance_austin","distance_washington","distance_sanfrancisco","distance_nyc","distance_chicago","twitter_user_unique","twitter_user_sxsw_fol_Mar06","twitter_user_sxsw_fol_Apr06","twitter_user_sxsw_fol_May06","twitter_user_sxsw_fol_Jun06","twitter_user_sxsw_fol_Jul06","twitter_user_sxsw_fol_Aug06","twitter_user_sxsw_fol_Sep06","twitter_user_sxsw_fol_Oct06","twitter_user_sxsw_fol_Nov06","twitter_user_sxsw_fol_Dec06","twitter_user_sxsw_fol_Jan07","twitter_user_sxsw_fol_Feb07","twitter_user_sxsw_fol_Mar07","pop_density","pop2016","white_pop","black_pop","native_pop","asian_pop","hispanic_pop","share_20_24","share_25_29","share_30_34","share_35_39","share_40_44","share_45_49","fox_news_share","TV_viewership_prime_pop","sh_emp_information","sh_emp_manufac","census_poverty","census_o25_highschool","census_o25_college","bls_unemployment_rate","twitter_user_unique_pop_ln","twitter_user_sxsw_fol_Mar07_d","twitter_user_unique_ln","twitter_user_sxsw_fol_Mar07_ln","census_reg","pop_deciles","pop_gr","share_50_over","twitter_users_csvy_15_ln","sh_emp_consre","lnarea","twitter_user_sxsw_fol_pre06_d","twitter_user_sxsw_fol_pre06","twitter_user_sxsw_fol_pre06_ln","don_D1996_ln","don_R1996_ln","don_can_D2016_ln","don_can_R2016_ln","don_can_D2016_ln_diff","don_can_R2016_ln_diff","d_obama_trump","Republican_county","Democrat_county","swing_county","twitter_user_sxsw_fol_pre06_2","twitter_user_sxsw_fol_pre06_3","twitter_user_sxsw_fol_pre06_4","twitter_user_sxsw_fol_pre06_5","twitter_user_sxsw_fol_pre06_n10","twitter_user_un08_ln","twitter_user_un10_ln","twitter_user_un12_ln","twitter_user_un14_ln","twitter_user_un15_ln"
"361","48","48361",370.036963765328,1825.93339756181,2757.40750281169,2146.79674363406,1414.31470693648,585,0,0,0,0,0,0,0,0,0,0,0,0,0,245.300003051758,84964,0.813285648822784,0.0845652297139168,0.00551998475566506,0.0107928067445755,0.072312980890274,0.061378937214613,0.0659573450684547,0.0630502328276634,0.0622028149664402,0.0580481141805649,0.0617202594876289,0.260422,0.43199,0.0139222024008632,0.245281055569649,15.5,40,26.2,6.5,0.00686167413368821,0,6.37331962585449,0,4,8,-3.53078248735983e-05,0.357186585664749,8.22807025909424,0.149389922618866,5.93893384933472,0,0,0,10.1969404220581,11.5398206710815,10.0636911392212,10.7925300598145,-0.245294570922852,2.24986362457275,0,1,0,0,0,0,0,0,1,1.60943794250488,4.5643482208252,5.71373271942139,6.34212160110474,6.37331962585449
"363","48","48363",281.130520200261,2036.39763772541,2255.66862879978,2334.6162584406,1378.20105695116,208,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,28053,0.752718091011047,0.0223505515605211,0.00645207287743688,0.00816311966627836,0.198695331811905,0.0602431111037731,0.0604569911956787,0.0544326826930046,0.053434569388628,0.0539692714810371,0.0598153509199619,0.262743,0.437054,0.00546728167682886,0.196822136640549,19.8,37,23.6,5.2,0.00738718407228589,0,5.34233427047729,0,4,6,0.0365813113749027,0.398067951202393,7.1260871887207,0.0980693697929382,6.89315938949585,0,0,0,6.68586111068726,9.98118877410889,8.41227722167969,10.5117845535278,2.88682413101196,0.899317741394043,0,1,0,0,0,0,0,0,1,1.60943794250488,3.55534815788269,4.81218433380127,5.31812000274658,5.34233427047729
"365","48","48365",388.502504004089,1733.26967197274,2630.85106244909,2045.48714454631,1223.63005242064,151,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7000007629395,23492,0.73284524679184,0.156180828809738,0.00391622679308057,0.00608717883005738,0.0875617265701294,0.057381235063076,0.0573386698961258,0.0598075948655605,0.0610846243798733,0.0569981262087822,0.0571258291602135,0.260749,0.433592,0.00828562863171101,0.154112681746483,15,32.5,30.6,5.2,0.0064071505330503,0,5.02388048171997,0,4,5,0.0334330461919308,0.385620623826981,6.97765445709229,0.159234717488289,6.71088838577271,0,0,0,8.03948020935059,8.44483757019043,7.14361763000488,10.1841831207275,-0.776102066040039,3.96757698059082,0,1,0,0,0,0,0,0,1,1.3862943649292,3.465735912323,4.4188404083252,4.98360681533813,5.02388048171997
"367","48","48367",278.438170829793,1991.97077394925,2299.47059747026,2291.41810073735,1345.63546472487,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,129.399993896484,129441,0.841858446598053,0.0128552773967385,0.00754784047603607,0.00649716844782233,0.118046060204506,0.056125957518816,0.05565470084548,0.0592856965959072,0.0614642947912216,0.0612479820847511,0.0675056576728821,0.265534,0.43233,0.00666199158877134,0.100385695695877,9.9,26.9,27.8,4.1,0.00807141698896885,0,6.95654535293579,0,4,9,0.451701909303665,0.370516330003738,8.58112525939941,0.0901472643017769,6.81354331970215,0,0,0,8.71719074249268,10.4760761260986,10.6551160812378,12.2091779708862,4.10260820388794,2.78752326965332,0,1,0,0,0,0,0,0,1,2.70805025100708,5.19295692443848,6.41673231124878,6.9255952835083,6.95654535293579
"369","48","48369",670.327888061458,2344.36876391851,1799.42922315539,2618.52544404544,1548.21762230288,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6999998092651,9776,0.349018007516861,0.0122749591246247,0.0034779051784426,0.00654664495959878,0.62725043296814,0.0701718479394913,0.0647504106163979,0.0637274980545044,0.0574877262115479,0.057590015232563,0.060147300362587,0.255593,0.428076,0.00627240166068077,0,17.2,30.4,18.3,2.4,0.00336992926895618,0,3.52636051177979,0,4,3,-0.018178166821599,0.312090843915939,5.96048974990845,0.0860215052962303,6.78576850891113,0,0,0,5.52545309066772,8.99974250793457,5.39816284179688,9.0528678894043,-1.22324275970459,0.640812873840332,0,1,0,0,0,0,0,0,1,0.6931471824646,1.60943794250488,2.39789533615112,3.49650764465332,3.52636051177979
"371","48","48371",481.821046785135,2507.62454739005,1968.39810825008,2805.50529457185,1820.128853841,111,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,15970,0.259486526250839,0.0365059487521648,0.00525986216962337,0.0103944893926382,0.68509703874588,0.0666875392198563,0.0751408860087395,0.0801502838730812,0.072135254740715,0.0664370730519295,0.0654978081583977,0.25779,0.431882,0.00961288623511791,0.00727461697533727,12,35.2,18.9,5.2,0.006926488596946,0,4.71849870681763,0,4,4,-0.0427954941987991,0.302003741264343,6.38232326507568,0.0685892403125763,8.46901512145996,0,0,0,5.70711040496826,8.19726371765137,8.93564033508301,9.6205940246582,2.5370454788208,1.33887004852295,0,1,0,0,0,0,0,0,1,1.3862943649292,3.09104251861572,4.29045963287354,4.70048046112061,4.71849870681763
"373","48","48373",283.797889770348,1857.45652681355,2644.23404053524,2174.25743457005,1383.1966721668,226,0,0,0,0,0,0,0,0,0,0,0,0,0,43,47916,0.712142109870911,0.102888390421867,0.0180315542966127,0.00778445601463318,0.147215962409973,0.0560355633497238,0.0589782111346722,0.0598756149411201,0.058498203754425,0.0576216727495193,0.0612947642803192,0.266799,0.440998,0.0173396673053503,0.149881228804588,17.4,37.7,24.7,6,0.00470549892634153,0,5.42495012283325,0,4,7,0.15232552587986,0.423511981964111,7.50796461105347,0.0629453659057617,7.0118088722229,0,0,0,7.69621276855469,9.5948543548584,10.235987663269,10.458722114563,10.235987663269,1.89254856109619,0,1,0,0,0,0,0,0,1,1.3862943649292,3.55534815788269,4.84418725967407,5.38907194137573,5.42495012283325
"375","48","48375",689.511050031073,2236.73091690271,1851.64957928456,2506.19475746025,1426.31458882789,933,0,0,0,0,0,0,0,0,0,0,0,0,0,133.300003051758,120832,0.448399424552917,0.0969196930527687,0.00589247886091471,0.0568889044225216,0.379229009151459,0.0687731727957726,0.0776780992746353,0.0743263363838196,0.0674490183591843,0.0604558400809765,0.0604227371513844,0.24322,0.420675,0.0127240139991045,0.105979144573212,22,27.8,26.2,3.3,0.00769180664792657,0,6.83947658538818,0,4,9,0.0612703748047352,0.292885988950729,8.58108806610107,0.0653307288885117,6.82653427124023,0,0,0,11.4358825683594,12.2653741836548,10.1462373733521,12.2125616073608,0.0296163558959961,0.52765941619873,0,1,0,0,0,0,0,0,1,3.178053855896,5.55682802200317,6.35784244537354,6.80903911590576,6.83947658538818
"377","48","48377",629.605011115325,2678.30998376049,1883.27557769572,2976.16090318593,1983.86992289429,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6958,0.122161537408829,0.00790457054972649,0.00388042535632849,0.0242885891348124,0.837597012519836,0.063380278646946,0.0492957755923271,0.0524576045572758,0.0546133928000927,0.0540385171771049,0.0526013225317001,0.258123,0.43659,0,0,21.7,17.3,12.8,10.6,0.00872868113219738,0,4.12713432312012,0,4,2,-0.0528178587555885,0.378988206386566,5.65773868560791,0.0774818435311317,8.25736522674561,0,0,0,NA,NA,9.45258045196533,7.68478393554688,NA,NA,0,0,1,0,0,0,0,0,1,1.7917594909668,3.21887588500977,3.8712010383606,4.09434461593628,4.12713432312012
"379","48","48379",342.331458898498,1818.66530168512,2472.08198092929,2123.03926376817,1226.14698625225,49,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5999984741211,11314,0.85663777589798,0.0241293963044882,0.00857344921678305,0.00901537947356701,0.0878557562828064,0.0456072129309177,0.0464910715818405,0.0547109767794609,0.0521477833390236,0.0504684448242188,0.0597489848732948,0.268148,0.442048,0,0.0532319396734238,11,39.5,26.4,4.5,0.00432156585156918,0,3.91202306747437,0,4,3,0.230719029903412,0.474809944629669,6.19786882400513,0.0798479095101357,5.55617141723633,0,0,0,6.21660614013672,NA,6.9186954498291,8.70367240905762,NA,8.70367240905762,0,1,0,0,0,0,0,0,1,0,2.0794415473938,3.25809645652771,3.8712010383606,3.91202306747437
"381","48","48381",650.840595849933,2251.82237791815,1863.99886253037,2524.84293980632,1454.26751741443,944,0,0,0,0,0,0,0,0,0,0,0,0,0,132.399993896484,132501,0.724183201789856,0.0292375143617392,0.00489807641133666,0.0174338314682245,0.21027010679245,0.0707843750715256,0.0749277397990227,0.0748900026082993,0.0674938336014748,0.0584599375724792,0.0575618296861649,0.255677,0.426046,0.0174140185117722,0.150009334087372,10.5,22.1,29.9,2.9,0.00709921540692449,0,6.8511848449707,0,4,9,0.267067015171051,0.322903215885162,8.73904037475586,0.104826174676418,6.8270115852356,0,0,0,9.31937408447266,11.5129957199097,10.5754623413086,12.4935874938965,1.64602661132812,0.712804794311523,0,1,0,0,0,0,0,0,1,3.13549423217773,5.53338956832886,6.42810535430908,6.82762908935547,6.8511848449707
"383","48","48383",382.058194526173,2374.62431377736,2039.83044832807,2672.38618045309,1692.57117966322,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90000009536743,3608,0.279101997613907,0.0232815966010094,0.0047117518261075,0.00803769379854202,0.67655211687088,0.0645787119865417,0.0618070960044861,0.0703991129994392,0.0703991129994392,0.0570953451097012,0.0590354762971401,0.258753,0.427418,0,0,15.5,37.1,19.4,4.5,0.00800556316971779,0,3.40119743347168,0,4,1,0.103363916277885,0.289911299943924,5.04985618591309,0.0571620725095272,7.06986570358276,0,0,0,NA,8.68152046203613,NA,7.13169860839844,NA,-1.6480131149292,0,1,0,0,0,0,0,0,1,0.6931471824646,1.3862943649292,2.7725887298584,3.36729574203491,3.40119743347168
"385","48","48385",206.272546766764,2317.22542473976,2263.74503542073,2626.4002570551,1721.26973477563,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,3389,0.687223374843597,0.00885216891765594,0.0109176747500896,0.00177043373696506,0.275007367134094,0.0516376495361328,0.047801710665226,0.0430805534124374,0.0374741815030575,0.0457362048327923,0.0598996765911579,0.277286,0.452743,0,0.0471124611794949,16.6,28.6,26.2,5.1,0.00910565815865993,0,3.465735912323,0,4,1,0.111147537827492,0.525818824768066,4.97397136688232,0.0638297870755196,6.55122327804565,0,0,0,NA,7.0483865737915,8.11820697784424,8.42814350128174,NA,2.21153736114502,0,1,0,0,0,0,0,0,1,0.6931471824646,2.0794415473938,2.94443893432617,3.465735912323,3.465735912323
"387","48","48387",450.149554119111,1719.66413543462,2510.23177536633,2021.39215832034,1118.48148593487,55,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3999996185303,12207,0.730728268623352,0.165560737252235,0.0104857869446278,0.00450561149045825,0.0747112333774567,0.0514458902180195,0.0501351691782475,0.05120013281703,0.0523470155894756,0.053166214376688,0.0633243247866631,0.26533,0.443851,0,0.29454842209816,18.8,39,21.9,6.3,0.00449549173936248,0,4.02535152435303,0,4,3,-0.146423324942589,0.462029993534088,6.37331962585449,0.117982096970081,6.96294403076172,0,0,0,8.81744575500488,7.89766836166382,7.2435131072998,8.73294925689697,0.334758281707764,3.42964458465576,0,1,0,0,0,0,0,0,1,0.6931471824646,2.70805025100708,3.63758611679077,3.98898410797119,4.02535152435303
"389","48","48389",583.771562628722,2564.48499243998,1856.70507210678,2857.10458212663,1844.72637351621,97,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19999980926514,14921,0.182427451014519,0.0458414331078529,0.00261376588605344,0.0143422018736601,0.751022040843964,0.0984518453478813,0.0802225023508072,0.0869914889335632,0.0855840742588043,0.066550500690937,0.0669526159763336,0.262685,0.438123,0.00811829511076212,0.00260945199988782,16.8,25.8,20.2,4.8,0.00647986494004726,0,4.58496761322021,0,4,4,0.143897578120232,0.264660537242889,6.11721563339233,0.116265587508678,7.87932538986206,0,0,0,8.5661735534668,7.31388664245605,8.95738220214844,9.98202133178711,NA,2.32947540283203,0,0,0,1,0,0,0,0,1,0,3.09104251861572,4.06044292449951,4.55387687683105,4.58496761322021
"391","48","48391",223.592619621942,2200.27204499656,2571.32087005805,2520.00056626386,1728.91028102744,79,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60000038146973,7321,0.417565912008286,0.0587351471185684,0.00478076748549938,0.00983472168445587,0.499521911144257,0.0590083338320255,0.0580521784722805,0.0579155869781971,0.0493102036416531,0.0512225106358528,0.0577789917588234,0.263928,0.439598,0,0,16.9,35.9,25.2,5.3,0.0107330689206719,0,4.38202667236328,0,4,2,-0.0615305714309216,0.40472611784935,5.75384187698364,0.151957914233208,6.70715570449829,0,0,0,6.68586111068726,7.69666719436646,5.60211896896362,8.93406009674072,NA,1.33265781402588,0,1,0,0,0,0,0,0,1,1.3862943649292,2.56494927406311,3.78418970108032,4.36944770812988,4.38202667236328
"393","48","48393",681.055741082641,2128.46379189091,1935.95285548375,2396.82716738101,1317.66621937668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,916,0.856986880302429,0,0.00764192128553987,0.00327510922215879,0.112445414066315,0.0349344983696938,0.0611353702843189,0.0644104778766632,0.0720524042844772,0.0414847172796726,0.0611353702843189,0.26523,0.431322,0,0,1.5,30.2,30.8,4,0.00326975784264505,0,1.3862943649292,0,4,1,0.0373725928366184,0.400655031204224,3.65583968162537,0,6.82891750335693,0,0,0,NA,NA,NA,8.00336265563965,NA,NA,0,1,0,0,0,0,0,0,1,0,0.6931471824646,0.6931471824646,1.3862943649292,1.3862943649292
"395","48","48395",143.930804468977,1978.04409380908,2487.27735619735,2289.98361099371,1435.60058792134,84,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3999996185303,16751,0.578592300415039,0.194137662649155,0.00388036528602242,0.0074622412212193,0.205360874533653,0.0620858445763588,0.0598173253238201,0.0553996786475182,0.0580860860645771,0.0520565919578075,0.0591009482741356,0.26037,0.435069,0.00706713786348701,0.0651747137308121,17.4,37.5,22.4,4.8,0.0050020944327116,0,4.44265127182007,0,4,4,0.0442615784704685,0.389409601688385,6.62260341644287,0.0773459002375603,6.76313400268555,0,0,0,6.90875482559204,7.98989915847778,6.84375,9.19431304931641,6.84375,2.50845193862915,0,0,0,1,0,0,0,0,1,0.6931471824646,2.89037179946899,3.98898410797119,4.39444923400879,4.44265127182007
"397","48","48397",317.920686806187,1868.20159402734,2417.55182268081,2170.72961548631,1255.75997894953,857,0,0,0,0,0,0,0,0,0,0,0,0,0,616.700012207031,93978,0.720721900463104,0.0598437935113907,0.00511821918189526,0.0285598766058683,0.171284765005112,0.0551086440682411,0.0477239340543747,0.062386941164732,0.0733682364225388,0.0740598887205124,0.0757624134421349,0.260687,0.423129,0.0117367226630449,0.0562270916998386,6.3,22.2,25,3.7,0.0090778274461627,0,6.75460386276245,0,4,9,1.14566540718079,0.315126925706863,8.20472621917725,0.0833268389105797,5.00206518173218,0,0,0,9.19023990631104,9.29660987854004,11.1820993423462,11.8862257003784,1.09950351715088,2.42894744873047,0,1,0,0,0,0,0,0,1,2.70805025100708,5.24702405929565,6.29894924163818,6.72862863540649,6.75460386276245
"399","48","48399",276.974615808032,2221.53388325761,2149.43312695154,2520.65224383506,1556.58068516845,61,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10448,0.625574290752411,0.0180895868688822,0.00622128648683429,0.00976263359189034,0.336140900850296,0.0542687587440014,0.0521630942821503,0.060490045696497,0.0538859106600285,0.051301684230566,0.0582886673510075,0.265405,0.4405,0.00436046533286572,0.221414729952812,20.3,38.8,20.6,3.7,0.00582146039232612,1,4.12713432312012,0.6931471824646,4,3,-0.0870325043797493,0.414241969585419,6.13469886779785,0.0726744160056114,6.96328449249268,0,0,0,NA,8.54811000823975,5.78382539749146,8.69466972351074,0.25837230682373,2.47806358337402,0,1,0,0,0,0,0,0,1,0.6931471824646,2.56494927406311,3.58351898193359,4.09434461593628,4.12713432312012
"401","48","48401",349.626667692734,1773.09821695462,2593.51423427424,2084.41760607902,1248.65667758076,227,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7000007629395,52732,0.641982078552246,0.168379724025726,0.00458924379199743,0.00544261559844017,0.166881591081619,0.0644390508532524,0.0663543939590454,0.0646097213029861,0.0645717978477478,0.063396044075489,0.0640597715973854,0.258775,0.4327,0.0117703806608915,0.123299568891525,17.5,33.7,26.6,4.8,0.00429554749280214,0,5.42934560775757,0,4,7,0.113311514258385,0.357411056756973,7.67693710327148,0.0657018795609474,6.84418678283691,0,0,0,8.16080379486084,9.12706756591797,8.08209323883057,10.4026556015015,-1.49987983703613,3.65624332427979,0,1,0,0,0,0,0,0,1,0.6931471824646,3.78418970108032,4.85981225967407,5.39362764358521,5.42934560775757
"403","48","48403",390.122807074466,1744.83981430827,2705.1897714383,2061.75558494151,1287.7270317457,44,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10303,0.858779013156891,0.0690090283751488,0.0073764924891293,0.00378530519083142,0.0452295430004597,0.0472677871584892,0.0428030677139759,0.0430942438542843,0.0424148291349411,0.0415412969887257,0.0535766296088696,0.271179,0.448197,0.0130111528560519,0,27.4,44.8,25.3,9.3,0.00426150765269995,0,3.80666255950928,0,4,3,-0.00569388130679727,0.523827970027924,6.17815160751343,0.0659851282835007,6.35723543167114,0,0,0,NA,7.76259613037109,6.44571971893311,10.614670753479,NA,3.48297214508057,0,1,0,0,0,0,0,0,1,1.0986123085022,2.30258512496948,3.178053855896,3.7376697063446,3.80666255950928
"405","48","48405",363.272179416318,1767.27264227274,2676.25508426101,2083.31316256239,1295.8632272811,26,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7000007629395,8320,0.688221156597137,0.224759608507156,0.00288461544550955,0.00360576924867928,0.0680288448929787,0.0508413463830948,0.0516826920211315,0.0454326905310154,0.0437499992549419,0.0444711521267891,0.056009616702795,0.268047,0.444723,0.00724637694656849,0.0527950301766396,24.8,42.9,20.9,9,0.00312012736685574,0,3.29583692550659,0,4,2,-0.0696634203195572,0.491826951503754,5.9435863494873,0.175983443856239,6.38401317596436,0,0,0,7.31388664245605,7.31388664245605,7.09257364273071,8.16251659393311,NA,8.16251659393311,0,1,0,0,0,0,0,0,1,0,1.60943794250488,2.83321332931519,3.25809645652771,3.29583692550659
"407","48","48407",249.275572225032,1896.36554275916,2625.68635511031,2213.210857731,1417.78015111322,91,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2999992370605,27707,0.745912611484528,0.0957880690693855,0.00642436929047108,0.00534161040559411,0.129678413271904,0.0550763346254826,0.0530912764370441,0.0486158728599548,0.0520085170865059,0.053849209100008,0.0565561056137085,0.268449,0.439572,0.00944287050515413,0.119924455881119,20.2,45,21.5,5.6,0.00327898701652884,0,4.52178859710693,0,4,6,0.230110108852386,0.440935492515564,7.06270551681519,0.134088769555092,6.44239664077759,0,0,0,7.67368793487549,8.64839649200439,8.6631965637207,9.06021499633789,2.44659042358398,NA,0,1,0,0,0,0,0,0,1,0.6931471824646,2.99573230743408,4.04305124282837,4.47733688354492,4.52178859710693
"409","48","48409",250.809279314123,2248.30758182837,2558.56650891968,2568.16223559828,1774.61997508976,511,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5,67655,0.38994899392128,0.0154164507985115,0.00415342533960938,0.0117064518854022,0.571443378925323,0.0644889548420906,0.0656862035393715,0.067282535135746,0.0643854886293411,0.0586357265710831,0.0591382756829262,0.257176,0.428663,0.00633194763213396,0.218036457896233,15.3,31.1,24.6,6.5,0.00752464542165399,0,6.2383246421814,0,4,8,0.00400682631880045,0.323893278837204,7.93347406387329,0.113591305911541,6.56235933303833,0,0,0,9.23503303527832,8.91489505767822,10.0716676712036,11.0384473800659,1.66250514984131,2.12234401702881,0,1,0,0,0,0,0,0,1,1.94591009616852,4.33073329925537,5.61677122116089,6.20657587051392,6.2383246421814
"411","48","48411",143.258613020565,2160.30570502743,2281.79138370867,2465.97285561681,1546.45725543897,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40000009536743,5944,0.650740265846252,0.0336473770439625,0.00521534308791161,0.00504710618406534,0.295592188835144,0.075370118021965,0.0777254402637482,0.0689771175384521,0.045928668230772,0.0412180349230766,0.0508075356483459,0.269576,0.444252,0,0.0541176460683346,15.2,30.7,28.8,3.7,0.0045321099460125,0,3.33220458030701,0,4,2,-0.0544066168367863,0.418405115604401,5.45446586608887,0.0305882357060909,7.03738784790039,0,0,0,NA,8.58223152160645,7.473069190979,8.16593170166016,NA,0.492243766784668,0,1,0,0,0,0,0,0,1,0.6931471824646,1.60943794250488,2.70805025100708,3.29583692550659,3.33220458030701
"413","48","48413",276.916757348849,2316.6702599467,2147.77251363446,2619.34821326151,1670.23633759225,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59999990463257,3056,0.455170154571533,0.015052355825901,0.00065445026848465,0.00294502614997327,0.519960761070251,0.0454842932522297,0.0582460723817348,0.0690445005893707,0.0598821975290775,0.0543193705379963,0.0556282736361027,0.258424,0.430739,0,0,19.5,23.6,27.6,5.3,0.00391901191323996,0,2.56494927406311,0,4,1,0.0585382767021656,0.351439774036407,4.81380891799927,0,7.17828607559204,0,0,0,7.60140228271484,5.52545309066772,7.80547475814819,7.4798641204834,NA,7.4798641204834,0,1,0,0,0,0,0,0,1,0,0.6931471824646,1.60943794250488,2.4849066734314,2.56494927406311
"415","48","48415",408.282297373257,2257.27604503875,2029.73893383178,2548.66359053972,1544.05258937462,118,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7000007629395,17333,0.533664107322693,0.044885478913784,0.0042693130671978,0.0085386261343956,0.401315420866013,0.0709052085876465,0.0654820278286934,0.0717706084251404,0.0679051503539085,0.059308834373951,0.0599434599280357,0.256231,0.430738,0.0114076184108853,0.0132409855723381,9.9,30.7,28.8,4.1,0.00678475480526686,0,4.77912330627441,0,4,4,0.0683555230498314,0.319736927747726,6.56272649765015,0.099001832306385,6.81073760986328,0,0,0,7.31388664245605,8.94754600524902,7.55538177490234,10.2220869064331,0.646626949310303,10.2220869064331,0,1,0,0,0,0,0,0,1,1.0986123085022,2.83321332931519,4.31748819351196,4.77068471908569,4.77912330627441
"417","48","48417",314.532039080963,2123.95752340019,2166.13659137503,2419.47528658659,1442.33742460811,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,3315,0.852488696575165,0.00874811504036188,0.00271493219770491,0.00361990951932967,0.119457013905048,0.0552036203444004,0.0533936657011509,0.0491704382002354,0.0479638017714024,0.0606334842741489,0.0600301660597324,0.269298,0.439839,0,0.162324652075768,19.1,33.9,25.6,2.8,0.00781254004687071,0,3.29583692550659,0,4,1,0.013761468231678,0.412368029356003,5.02190494537354,0.0781563147902489,6.81952476501465,0,0,0,6.39859485626221,9.7352466583252,7.74109888076782,11.1175985336304,1.5244927406311,3.1108980178833,0,1,0,0,0,0,0,0,1,0.6931471824646,1.7917594909668,2.89037179946899,3.29583692550659,3.29583692550659
"419","48","48419",382.14872810295,1741.47338682311,2660.58940549713,2055.84159664353,1254.08209111159,107,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25579,0.615035772323608,0.17209430038929,0.00316666020080447,0.0172407049685717,0.182649835944176,0.0604402050375938,0.062785878777504,0.0571171678602695,0.0558661408722401,0.0573126375675201,0.0612611919641495,0.257667,0.433056,0.00433874316513538,0.341153770685196,21.8,35.7,22.6,5.3,0.00417439406737685,0,4.68213129043579,0,4,5,0.0111875394359231,0.354196816682816,7.02429294586182,0.0412984080612659,6.72697639465332,0,0,0,8.79497623443604,9.04345893859863,7.70074796676636,NA,0.0993456840515137,NA,0,1,0,0,0,0,0,0,1,0.6931471824646,3.25809645652771,4.1588830947876,4.62497282028198,4.68213129043579
"421","48","48421",771.294878069702,2209.85790275751,1829.47716640477,2471.65975259123,1374.01314922961,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,3068,0.529009103775024,0.0127118639647961,0.00325945252552629,0.00717079546302557,0.445893079042435,0.0593220330774784,0.0524771846830845,0.0554106906056404,0.0524771846830845,0.0625814869999886,0.0642112120985985,0.264214,0.432425,0,0,12.4,27.9,19,2.7,0.00649774866178632,0,3.04452252388,0,4,1,-0.0281913205981255,0.347457617521286,4.84576082229614,0.0671378076076508,6.82784605026245,0,0,0,NA,6.90875482559204,6.21660614013672,9.03907775878906,NA,1.94816780090332,0,1,0,0,0,0,0,0,1,0,1.0986123085022,2.63905739784241,3.04452252388,3.04452252388
"423","48","48423",331.157813466625,1800.64954718525,2537.78638066317,2109.25632267047,1246.61814933918,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,227.600006103516,225290,0.601407051086426,0.172732919454575,0.00409694155678153,0.0160326696932316,0.192423105239868,0.0698477551341057,0.0722313448786736,0.0646899566054344,0.0594034343957901,0.0570020861923695,0.0586355365812778,0.257478,0.429836,0.0226805470883846,0.0757184699177742,17.4,25.6,24.8,4.5,0.00887786969542503,0,7.60588979721069,0,4,10,0.282461434602737,0.341328948736191,9.20175361633301,0.0549735352396965,6.85616731643677,0,0,0,10.7550477981567,11.7783155441284,11.4012117385864,13.1197624206543,0.489474296569824,1.16727924346924,0,1,0,0,0,0,0,0,1,3.93182563781738,6.20859003067017,7.19443702697754,7.58578872680664,7.60588979721069
"425","48","48425",216.386473454126,2016.6543481318,2325.48574276785,2319.47607587054,1392.41610082532,92,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,8775,0.767749309539795,0.00957264937460423,0.00695156678557396,0.0105982907116413,0.192250713706017,0.0575498566031456,0.0515099726617336,0.0536752119660378,0.0593732185661793,0.0593732185661793,0.0651851817965508,0.262074,0.430836,0.00426026340574026,0.0185902398079634,13.9,26.3,23.5,5,0.0104297511279583,0,4.53259944915771,0,4,2,0.266051083803177,0.399544149637222,5.90208673477173,0.0883036404848099,5.25723505020142,0,0,0,6.47850942611694,7.8244457244873,7.219642162323,9.23746871948242,NA,1.92358207702637,0,1,0,0,0,0,0,0,1,1.3862943649292,3.04452252388,4.00733327865601,4.52178859710693,4.53259944915771
